Time point: 673.0 | PatientsSeen: 1.0
Time point: 1296.0 | PatientsSeen: 2.0
Time point: 1921.0 | PatientsSeen: 3.0
Time point: 2545.0 | PatientsSeen: 4.0
Time point: 3171.0 | PatientsSeen: 5.0
Time point: 3796.0 | PatientsSeen: 6.0
Time point: 4421.0 | PatientsSeen: 7.0
Time point: 5046.0 | PatientsSeen: 8.0
Time point: 5671.0 | PatientsSeen: 9.0
Time point: 6296.0 | PatientsSeen: 10.0
Time point: 6920.0 | PatientsSeen: 11.0
Time point: 7545.0 | PatientsSeen: 12.0
Time point: 8170.0 | PatientsSeen: 13.0
Time point: 8794.0 | PatientsSeen: 14.0
Time point: 9419.0 | PatientsSeen: 15.0
Time point: 10045.0 | PatientsSeen: 16.0
Time point: 10670.0 | PatientsSeen: 17.0
Time point: 11295.0 | PatientsSeen: 18.0
Time point: 11919.0 | PatientsSeen: 19.0
