Time point: 223.0 | PatientsSeen: 1.0
Time point: 431.0 | PatientsSeen: 2.0
Time point: 642.0 | PatientsSeen: 3.0
Time point: 853.0 | PatientsSeen: 4.0
Time point: 1062.0 | PatientsSeen: 5.0
Time point: 1273.0 | PatientsSeen: 6.0
Time point: 1483.0 | PatientsSeen: 7.0
Time point: 1692.0 | PatientsSeen: 8.0
Time point: 1902.0 | PatientsSeen: 9.0
Time point: 2112.0 | PatientsSeen: 10.0
Time point: 2321.0 | PatientsSeen: 11.0
Time point: 2530.0 | PatientsSeen: 12.0
Time point: 2739.0 | PatientsSeen: 13.0
Time point: 2949.0 | PatientsSeen: 14.0
Time point: 3159.0 | PatientsSeen: 15.0
Time point: 3369.0 | PatientsSeen: 16.0
