Time point: 648.0 | PatientsSeen: 1.0
Time point: 1274.0 | PatientsSeen: 2.0
Time point: 1899.0 | PatientsSeen: 3.0
Time point: 2522.0 | PatientsSeen: 4.0
Time point: 3147.0 | PatientsSeen: 5.0
Time point: 3772.0 | PatientsSeen: 6.0
Time point: 4397.0 | PatientsSeen: 7.0
Time point: 5021.0 | PatientsSeen: 8.0
Time point: 5644.0 | PatientsSeen: 9.0
Time point: 6268.0 | PatientsSeen: 10.0
Time point: 6892.0 | PatientsSeen: 11.0
Time point: 7518.0 | PatientsSeen: 12.0
Time point: 8143.0 | PatientsSeen: 13.0
Time point: 8769.0 | PatientsSeen: 14.0
Time point: 9393.0 | PatientsSeen: 15.0
Time point: 10018.0 | PatientsSeen: 16.0
Time point: 10642.0 | PatientsSeen: 17.0
Time point: 11268.0 | PatientsSeen: 18.0
Time point: 11893.0 | PatientsSeen: 19.0
