Time point: 242.0 | PatientsSeen: 1.0
Time point: 428.0 | PatientsSeen: 2.0
Time point: 614.0 | PatientsSeen: 3.0
Time point: 800.0 | PatientsSeen: 4.0
Time point: 986.0 | PatientsSeen: 5.0
Time point: 1172.0 | PatientsSeen: 6.0
Time point: 1358.0 | PatientsSeen: 7.0
Time point: 1543.0 | PatientsSeen: 8.0
Time point: 1728.0 | PatientsSeen: 9.0
Time point: 1914.0 | PatientsSeen: 10.0
Time point: 2100.0 | PatientsSeen: 11.0
Time point: 2285.0 | PatientsSeen: 12.0
Time point: 2470.0 | PatientsSeen: 13.0
Time point: 2655.0 | PatientsSeen: 14.0
Time point: 2841.0 | PatientsSeen: 15.0
Time point: 3027.0 | PatientsSeen: 16.0
Time point: 3213.0 | PatientsSeen: 17.0
Time point: 3398.0 | PatientsSeen: 18.0
Time point: 3583.0 | PatientsSeen: 19.0
Time point: 3769.0 | PatientsSeen: 20.0
Time point: 3954.0 | PatientsSeen: 21.0
Time point: 4140.0 | PatientsSeen: 22.0
Time point: 4326.0 | PatientsSeen: 23.0
Time point: 4512.0 | PatientsSeen: 24.0
Time point: 4698.0 | PatientsSeen: 25.0
Time point: 4883.0 | PatientsSeen: 26.0
Time point: 5068.0 | PatientsSeen: 27.0
Time point: 5254.0 | PatientsSeen: 28.0
Time point: 5439.0 | PatientsSeen: 29.0
Time point: 5625.0 | PatientsSeen: 30.0
Time point: 5811.0 | PatientsSeen: 31.0
Time point: 5997.0 | PatientsSeen: 32.0
Time point: 6183.0 | PatientsSeen: 33.0
Time point: 6369.0 | PatientsSeen: 34.0
Time point: 6554.0 | PatientsSeen: 35.0
Time point: 6739.0 | PatientsSeen: 36.0
Time point: 6925.0 | PatientsSeen: 37.0
Time point: 7110.0 | PatientsSeen: 38.0
Time point: 7295.0 | PatientsSeen: 39.0
