Time point: 439.0 | correctWork: 1.0
Time point: 439.0 | stress: 2.0
Time point: 543.0 | correctWork: 2.0
Time point: 543.0 | stress: 3.0
Time point: 741.0 | correctWork: 3.0
Time point: 741.0 | stress: 4.0
Time point: 930.0 | correctWork: 4.0
Time point: 930.0 | stress: 5.0
Time point: 1069.0 | correctWork: 5.0
Time point: 1069.0 | stress: 6.0
Time point: 1201.0 | correctWork: 6.0
Time point: 1201.0 | stress: 7.0
Time point: 1304.0 | correctWork: 7.0
Time point: 1304.0 | stress: 8.0
Time point: 1408.0 | mistakes: 1.0
Time point: 1408.0 | stress: 16.0
Time point: 1512.0 | mistakes: 2.0
Time point: 1512.0 | stress: 24.0
Time point: 1621.0 | correctWork: 8.0
Time point: 1621.0 | stress: 25.0
Time point: 1725.0 | mistakes: 3.0
Time point: 1725.0 | stress: 33.0
Time point: 1827.0 | correctWork: 9.0
Time point: 1827.0 | stress: 34.0
Time point: 1945.0 | mistakes: 4.0
Time point: 1945.0 | stress: 42.0
Time point: 2095.0 | mistakes: 5.0
Time point: 2095.0 | stress: 50.0
Time point: 2346.0 | mistakes: 6.0
Time point: 2346.0 | stress: 58.0
Time point: 2528.0 | correctWork: 10.0
Time point: 2528.0 | stress: 59.0
Time point: 2710.0 | correctWork: 11.0
Time point: 2710.0 | stress: 60.0
Time point: 2840.0 | mistakes: 7.0
Time point: 2840.0 | stress: 68.0
Time point: 2984.0 | mistakes: 8.0
Time point: 2984.0 | stress: 76.0
Time point: 3091.0 | mistakes: 9.0
Time point: 3091.0 | stress: 84.0
Time point: 3197.0 | mistakes: 10.0
Time point: 3197.0 | stress: 92.0
