Time point: 429.0 | correctWork: 1.0
Time point: 429.0 | stress: 2.0
Time point: 534.0 | correctWork: 2.0
Time point: 534.0 | stress: 3.0
Time point: 645.0 | correctWork: 3.0
Time point: 645.0 | stress: 4.0
Time point: 829.0 | correctWork: 4.0
Time point: 829.0 | stress: 5.0
Time point: 1061.0 | correctWork: 5.0
Time point: 1061.0 | stress: 6.0
Time point: 1140.0 | correctWork: 6.0
Time point: 1140.0 | stress: 7.0
Time point: 1286.0 | correctWork: 7.0
Time point: 1286.0 | stress: 8.0
Time point: 1427.0 | correctWork: 8.0
Time point: 1427.0 | stress: 9.0
Time point: 1545.0 | correctWork: 9.0
Time point: 1545.0 | stress: 10.0
Time point: 1655.0 | correctWork: 10.0
Time point: 1655.0 | stress: 11.0
Time point: 1734.0 | correctWork: 11.0
Time point: 1734.0 | stress: 12.0
Time point: 1892.0 | correctWork: 12.0
Time point: 1892.0 | stress: 13.0
Time point: 2006.0 | correctWork: 13.0
Time point: 2006.0 | stress: 14.0
Time point: 2126.0 | correctWork: 14.0
Time point: 2126.0 | stress: 15.0
Time point: 2245.0 | correctWork: 15.0
Time point: 2245.0 | stress: 16.0
Time point: 2424.0 | correctWork: 16.0
Time point: 2424.0 | stress: 17.0
Time point: 2542.0 | correctWork: 17.0
Time point: 2542.0 | stress: 18.0
Time point: 2708.0 | correctWork: 18.0
Time point: 2708.0 | stress: 19.0
