Time point: 209.0 | PatientsSeen: 1.0
Time point: 394.0 | PatientsSeen: 2.0
Time point: 580.0 | PatientsSeen: 3.0
Time point: 766.0 | PatientsSeen: 4.0
Time point: 952.0 | PatientsSeen: 5.0
Time point: 1137.0 | PatientsSeen: 6.0
Time point: 1322.0 | PatientsSeen: 7.0
Time point: 1508.0 | PatientsSeen: 8.0
Time point: 1694.0 | PatientsSeen: 9.0
Time point: 1880.0 | PatientsSeen: 10.0
Time point: 2066.0 | PatientsSeen: 11.0
Time point: 2251.0 | PatientsSeen: 12.0
Time point: 2437.0 | PatientsSeen: 13.0
Time point: 2622.0 | PatientsSeen: 14.0
Time point: 2808.0 | PatientsSeen: 15.0
Time point: 2994.0 | PatientsSeen: 16.0
Time point: 3179.0 | PatientsSeen: 17.0
Time point: 3365.0 | PatientsSeen: 18.0
Time point: 3551.0 | PatientsSeen: 19.0
