Time point: 213.0 | PatientsSeen: 1.0
Time point: 399.0 | PatientsSeen: 2.0
Time point: 585.0 | PatientsSeen: 3.0
Time point: 771.0 | PatientsSeen: 4.0
Time point: 957.0 | PatientsSeen: 5.0
Time point: 1143.0 | PatientsSeen: 6.0
Time point: 1329.0 | PatientsSeen: 7.0
Time point: 1515.0 | PatientsSeen: 8.0
Time point: 1701.0 | PatientsSeen: 9.0
Time point: 1887.0 | PatientsSeen: 10.0
Time point: 2073.0 | PatientsSeen: 11.0
Time point: 2259.0 | PatientsSeen: 12.0
Time point: 2445.0 | PatientsSeen: 13.0
Time point: 2631.0 | PatientsSeen: 14.0
Time point: 2817.0 | PatientsSeen: 15.0
Time point: 3003.0 | PatientsSeen: 16.0
Time point: 3189.0 | PatientsSeen: 17.0
Time point: 3375.0 | PatientsSeen: 18.0
Time point: 3561.0 | PatientsSeen: 19.0
