Time point: 226.0 | PatientsSeen: 1.0
Time point: 412.0 | PatientsSeen: 2.0
Time point: 598.0 | PatientsSeen: 3.0
Time point: 784.0 | PatientsSeen: 4.0
Time point: 970.0 | PatientsSeen: 5.0
Time point: 1156.0 | PatientsSeen: 6.0
Time point: 1342.0 | PatientsSeen: 7.0
Time point: 1528.0 | PatientsSeen: 8.0
Time point: 1714.0 | PatientsSeen: 9.0
Time point: 1900.0 | PatientsSeen: 10.0
Time point: 2086.0 | PatientsSeen: 11.0
Time point: 2272.0 | PatientsSeen: 12.0
Time point: 2458.0 | PatientsSeen: 13.0
Time point: 2644.0 | PatientsSeen: 14.0
Time point: 2830.0 | PatientsSeen: 15.0
Time point: 3016.0 | PatientsSeen: 16.0
Time point: 3202.0 | PatientsSeen: 17.0
Time point: 3388.0 | PatientsSeen: 18.0
