Time point: 389.0 | correctWork: 1.0
Time point: 389.0 | stress: 2.0
Time point: 495.0 | correctWork: 2.0
Time point: 495.0 | stress: 3.0
Time point: 602.0 | correctWork: 3.0
Time point: 602.0 | stress: 4.0
Time point: 708.0 | correctWork: 4.0
Time point: 708.0 | stress: 5.0
Time point: 837.0 | correctWork: 5.0
Time point: 837.0 | stress: 6.0
Time point: 1009.0 | correctWork: 6.0
Time point: 1009.0 | stress: 7.0
Time point: 1116.0 | correctWork: 7.0
Time point: 1116.0 | stress: 8.0
Time point: 1230.0 | correctWork: 8.0
Time point: 1230.0 | stress: 9.0
Time point: 1294.0 | correctWork: 9.0
Time point: 1294.0 | stress: 10.0
Time point: 1414.0 | correctWork: 10.0
Time point: 1414.0 | stress: 11.0
Time point: 1596.0 | correctWork: 11.0
Time point: 1596.0 | stress: 12.0
Time point: 1924.0 | mistakes: 1.0
Time point: 1924.0 | stress: 20.0
Time point: 2043.0 | correctWork: 12.0
Time point: 2043.0 | stress: 21.0
Time point: 2257.0 | correctWork: 13.0
Time point: 2257.0 | stress: 22.0
Time point: 2431.0 | correctWork: 14.0
Time point: 2431.0 | stress: 23.0
Time point: 2604.0 | correctWork: 15.0
Time point: 2604.0 | stress: 24.0
Time point: 2697.0 | mistakes: 2.0
Time point: 2697.0 | stress: 32.0
Time point: 2897.0 | correctWork: 16.0
Time point: 2897.0 | stress: 33.0
Time point: 3015.0 | correctWork: 17.0
Time point: 3015.0 | stress: 34.0
Time point: 3330.0 | correctWork: 18.0
Time point: 3330.0 | stress: 35.0
Time point: 3445.0 | correctWork: 19.0
Time point: 3445.0 | stress: 36.0
Time point: 3627.0 | correctWork: 20.0
Time point: 3627.0 | stress: 37.0
Time point: 3810.0 | correctWork: 21.0
Time point: 3810.0 | stress: 38.0
Time point: 3929.0 | correctWork: 22.0
Time point: 3929.0 | stress: 39.0
Time point: 4036.0 | correctWork: 23.0
Time point: 4036.0 | stress: 40.0
Time point: 4154.0 | mistakes: 3.0
Time point: 4154.0 | stress: 48.0
Time point: 4305.0 | mistakes: 4.0
Time point: 4305.0 | stress: 56.0
Time point: 4426.0 | correctWork: 24.0
Time point: 4426.0 | stress: 57.0
Time point: 4539.0 | correctWork: 25.0
Time point: 4539.0 | stress: 58.0
Time point: 4645.0 | mistakes: 5.0
Time point: 4645.0 | stress: 66.0
Time point: 4792.0 | mistakes: 6.0
Time point: 4792.0 | stress: 74.0
Time point: 4983.0 | correctWork: 26.0
Time point: 4983.0 | stress: 75.0
Time point: 5171.0 | mistakes: 7.0
Time point: 5171.0 | stress: 83.0
Time point: 5189.0 | mistakes: 8.0
Time point: 5189.0 | stress: 91.0
Time point: 5314.0 | mistakes: 9.0
Time point: 5314.0 | stress: 99.0
Time point: 5331.0 | mistakes: 10.0
Time point: 5331.0 | stress: 107.0
Time point: 5373.0 | correctWork: 27.0
Time point: 5373.0 | stress: 108.0
Time point: 5479.0 | correctWork: 28.0
Time point: 5479.0 | stress: 109.0
Time point: 5585.0 | correctWork: 29.0
Time point: 5585.0 | stress: 110.0
Time point: 5694.0 | correctWork: 30.0
Time point: 5694.0 | stress: 111.0
Time point: 5809.0 | correctWork: 31.0
Time point: 5809.0 | stress: 112.0
Time point: 5918.0 | correctWork: 32.0
Time point: 5918.0 | stress: 113.0
Time point: 6104.0 | correctWork: 33.0
Time point: 6104.0 | stress: 114.0
Time point: 6423.0 | correctWork: 34.0
Time point: 6423.0 | stress: 115.0
Time point: 6532.0 | correctWork: 35.0
Time point: 6532.0 | stress: 116.0
Time point: 6548.0 | correctWork: 36.0
Time point: 6548.0 | stress: 117.0
Time point: 6666.0 | correctWork: 37.0
Time point: 6666.0 | stress: 118.0
Time point: 6862.0 | correctWork: 38.0
Time point: 6862.0 | stress: 119.0
Time point: 6980.0 | correctWork: 39.0
Time point: 6980.0 | stress: 120.0
Time point: 7167.0 | correctWork: 40.0
Time point: 7167.0 | stress: 121.0
Time point: 7286.0 | correctWork: 41.0
Time point: 7286.0 | stress: 122.0
Time point: 7407.0 | correctWork: 42.0
Time point: 7407.0 | stress: 123.0
Time point: 7503.0 | correctWork: 43.0
Time point: 7503.0 | stress: 124.0
