Time point: 238.0 | PatientsSeen: 1.0
Time point: 297.0 | PatientsSeen: 2.0
Time point: 360.0 | PatientsSeen: 3.0
Time point: 421.0 | PatientsSeen: 4.0
Time point: 485.0 | PatientsSeen: 5.0
Time point: 548.0 | PatientsSeen: 6.0
Time point: 612.0 | PatientsSeen: 7.0
Time point: 676.0 | PatientsSeen: 8.0
Time point: 738.0 | PatientsSeen: 9.0
Time point: 801.0 | PatientsSeen: 10.0
Time point: 844.0 | PatientsSeen: 11.0
Time point: 886.0 | PatientsSeen: 12.0
Time point: 930.0 | PatientsSeen: 13.0
Time point: 974.0 | PatientsSeen: 14.0
Time point: 1034.0 | PatientsSeen: 15.0
Time point: 1094.0 | PatientsSeen: 16.0
Time point: 1159.0 | PatientsSeen: 17.0
Time point: 1222.0 | PatientsSeen: 18.0
Time point: 1283.0 | PatientsSeen: 19.0
Time point: 1347.0 | PatientsSeen: 20.0
Time point: 1410.0 | PatientsSeen: 21.0
Time point: 1474.0 | PatientsSeen: 22.0
Time point: 1536.0 | PatientsSeen: 23.0
Time point: 1600.0 | PatientsSeen: 24.0
Time point: 1661.0 | PatientsSeen: 25.0
Time point: 1725.0 | PatientsSeen: 26.0
Time point: 1788.0 | PatientsSeen: 27.0
Time point: 1852.0 | PatientsSeen: 28.0
Time point: 1914.0 | PatientsSeen: 29.0
Time point: 1977.0 | PatientsSeen: 30.0
Time point: 2040.0 | PatientsSeen: 31.0
Time point: 2104.0 | PatientsSeen: 32.0
Time point: 2166.0 | PatientsSeen: 33.0
Time point: 2230.0 | PatientsSeen: 34.0
Time point: 2292.0 | PatientsSeen: 35.0
Time point: 2356.0 | PatientsSeen: 36.0
Time point: 2419.0 | PatientsSeen: 37.0
Time point: 2483.0 | PatientsSeen: 38.0
Time point: 2544.0 | PatientsSeen: 39.0
Time point: 2607.0 | PatientsSeen: 40.0
Time point: 2670.0 | PatientsSeen: 41.0
Time point: 2733.0 | PatientsSeen: 42.0
Time point: 2798.0 | PatientsSeen: 43.0
Time point: 2860.0 | PatientsSeen: 44.0
Time point: 2922.0 | PatientsSeen: 45.0
Time point: 2985.0 | PatientsSeen: 46.0
Time point: 3047.0 | PatientsSeen: 47.0
Time point: 3112.0 | PatientsSeen: 48.0
Time point: 3174.0 | PatientsSeen: 49.0
Time point: 3237.0 | PatientsSeen: 50.0
Time point: 3302.0 | PatientsSeen: 51.0
Time point: 3365.0 | PatientsSeen: 52.0
Time point: 3427.0 | PatientsSeen: 53.0
Time point: 3489.0 | PatientsSeen: 54.0
Time point: 3554.0 | PatientsSeen: 55.0
Time point: 3615.0 | PatientsSeen: 56.0
