Time point: 257.0 | PatientsSeen: 1.0
Time point: 466.0 | PatientsSeen: 2.0
Time point: 676.0 | PatientsSeen: 3.0
Time point: 887.0 | PatientsSeen: 4.0
Time point: 1097.0 | PatientsSeen: 5.0
Time point: 1308.0 | PatientsSeen: 6.0
Time point: 1518.0 | PatientsSeen: 7.0
Time point: 1727.0 | PatientsSeen: 8.0
Time point: 1937.0 | PatientsSeen: 9.0
Time point: 2147.0 | PatientsSeen: 10.0
Time point: 2355.0 | PatientsSeen: 11.0
Time point: 2564.0 | PatientsSeen: 12.0
Time point: 2775.0 | PatientsSeen: 13.0
Time point: 2983.0 | PatientsSeen: 14.0
Time point: 3193.0 | PatientsSeen: 15.0
Time point: 3403.0 | PatientsSeen: 16.0
Time point: 3613.0 | PatientsSeen: 17.0
Time point: 3823.0 | PatientsSeen: 18.0
Time point: 4033.0 | PatientsSeen: 19.0
Time point: 4243.0 | PatientsSeen: 20.0
Time point: 4454.0 | PatientsSeen: 21.0
Time point: 4663.0 | PatientsSeen: 22.0
Time point: 4872.0 | PatientsSeen: 23.0
Time point: 5082.0 | PatientsSeen: 24.0
Time point: 5291.0 | PatientsSeen: 25.0
