Time point: 561.0 | correctWork: 1.0
Time point: 561.0 | stress: 2.0
Time point: 685.0 | correctWork: 2.0
Time point: 685.0 | stress: 3.0
Time point: 998.0 | correctWork: 3.0
Time point: 998.0 | stress: 4.0
Time point: 1101.0 | correctWork: 4.0
Time point: 1101.0 | stress: 5.0
Time point: 1205.0 | correctWork: 5.0
Time point: 1205.0 | stress: 6.0
Time point: 1241.0 | mistakes: 1.0
Time point: 1241.0 | stress: 14.0
Time point: 1384.0 | correctWork: 6.0
Time point: 1384.0 | stress: 15.0
Time point: 1496.0 | correctWork: 7.0
Time point: 1496.0 | stress: 16.0
Time point: 1614.0 | correctWork: 8.0
Time point: 1614.0 | stress: 17.0
Time point: 1719.0 | correctWork: 9.0
Time point: 1719.0 | stress: 18.0
Time point: 1825.0 | correctWork: 10.0
Time point: 1825.0 | stress: 19.0
Time point: 1983.0 | correctWork: 11.0
Time point: 1983.0 | stress: 20.0
Time point: 2098.0 | correctWork: 12.0
Time point: 2098.0 | stress: 21.0
Time point: 2215.0 | correctWork: 13.0
Time point: 2215.0 | stress: 22.0
Time point: 2393.0 | correctWork: 14.0
Time point: 2393.0 | stress: 23.0
Time point: 2572.0 | correctWork: 15.0
Time point: 2572.0 | stress: 24.0
Time point: 2695.0 | correctWork: 16.0
Time point: 2695.0 | stress: 25.0
Time point: 2856.0 | correctWork: 17.0
Time point: 2856.0 | stress: 26.0
Time point: 3030.0 | correctWork: 18.0
Time point: 3030.0 | stress: 27.0
Time point: 3134.0 | correctWork: 19.0
Time point: 3134.0 | stress: 28.0
