Time point: 349.0 | correctWork: 1.0
Time point: 349.0 | stress: 2.0
Time point: 444.0 | correctWork: 2.0
Time point: 444.0 | stress: 3.0
Time point: 534.0 | mistakes: 1.0
Time point: 534.0 | stress: 11.0
Time point: 654.0 | correctWork: 3.0
Time point: 654.0 | stress: 12.0
Time point: 742.0 | correctWork: 4.0
Time point: 742.0 | stress: 13.0
Time point: 844.0 | correctWork: 5.0
Time point: 844.0 | stress: 14.0
Time point: 936.0 | correctWork: 6.0
Time point: 936.0 | stress: 15.0
Time point: 1031.0 | correctWork: 7.0
Time point: 1031.0 | stress: 16.0
Time point: 1118.0 | correctWork: 8.0
Time point: 1118.0 | stress: 17.0
Time point: 1283.0 | correctWork: 9.0
Time point: 1283.0 | stress: 18.0
Time point: 1392.0 | correctWork: 10.0
Time point: 1392.0 | stress: 19.0
Time point: 1537.0 | correctWork: 11.0
Time point: 1537.0 | stress: 20.0
Time point: 1629.0 | mistakes: 2.0
Time point: 1629.0 | stress: 28.0
Time point: 1808.0 | correctWork: 12.0
Time point: 1808.0 | stress: 29.0
Time point: 1937.0 | correctWork: 13.0
Time point: 1937.0 | stress: 30.0
Time point: 2083.0 | mistakes: 3.0
Time point: 2083.0 | stress: 38.0
Time point: 2188.0 | correctWork: 14.0
Time point: 2188.0 | stress: 39.0
Time point: 2293.0 | correctWork: 15.0
Time point: 2293.0 | stress: 40.0
Time point: 2420.0 | correctWork: 16.0
Time point: 2420.0 | stress: 41.0
Time point: 2524.0 | mistakes: 4.0
Time point: 2524.0 | stress: 49.0
Time point: 2628.0 | mistakes: 5.0
Time point: 2628.0 | stress: 57.0
Time point: 2900.0 | correctWork: 17.0
Time point: 2900.0 | stress: 58.0
Time point: 3008.0 | correctWork: 18.0
Time point: 3008.0 | stress: 59.0
Time point: 3114.0 | correctWork: 19.0
Time point: 3114.0 | stress: 60.0
Time point: 3240.0 | correctWork: 20.0
Time point: 3240.0 | stress: 61.0
Time point: 3345.0 | correctWork: 21.0
Time point: 3345.0 | stress: 62.0
Time point: 3555.0 | correctWork: 22.0
Time point: 3555.0 | stress: 63.0
