Time point: 261.0 | PatientsSeen: 1.0
Time point: 471.0 | PatientsSeen: 2.0
Time point: 687.0 | PatientsSeen: 3.0
Time point: 899.0 | PatientsSeen: 4.0
Time point: 1111.0 | PatientsSeen: 5.0
Time point: 1321.0 | PatientsSeen: 6.0
Time point: 1533.0 | PatientsSeen: 7.0
Time point: 1742.0 | PatientsSeen: 8.0
Time point: 1955.0 | PatientsSeen: 9.0
Time point: 2171.0 | PatientsSeen: 10.0
Time point: 2382.0 | PatientsSeen: 11.0
Time point: 2595.0 | PatientsSeen: 12.0
Time point: 2806.0 | PatientsSeen: 13.0
Time point: 3019.0 | PatientsSeen: 14.0
Time point: 3230.0 | PatientsSeen: 15.0
Time point: 3444.0 | PatientsSeen: 16.0
Time point: 3655.0 | PatientsSeen: 17.0
Time point: 3870.0 | PatientsSeen: 18.0
Time point: 4081.0 | PatientsSeen: 19.0
Time point: 4293.0 | PatientsSeen: 20.0
Time point: 4502.0 | PatientsSeen: 21.0
Time point: 4718.0 | PatientsSeen: 22.0
Time point: 4929.0 | PatientsSeen: 23.0
