Time point: 232.0 | PatientsSeen: 1.0
Time point: 442.0 | PatientsSeen: 2.0
Time point: 653.0 | PatientsSeen: 3.0
Time point: 862.0 | PatientsSeen: 4.0
Time point: 1072.0 | PatientsSeen: 5.0
Time point: 1281.0 | PatientsSeen: 6.0
Time point: 1492.0 | PatientsSeen: 7.0
Time point: 1702.0 | PatientsSeen: 8.0
Time point: 1913.0 | PatientsSeen: 9.0
Time point: 2123.0 | PatientsSeen: 10.0
Time point: 2333.0 | PatientsSeen: 11.0
Time point: 2541.0 | PatientsSeen: 12.0
Time point: 2752.0 | PatientsSeen: 13.0
Time point: 2961.0 | PatientsSeen: 14.0
