Time point: 241.0 | PatientsSeen: 1.0
Time point: 452.0 | PatientsSeen: 2.0
Time point: 662.0 | PatientsSeen: 3.0
Time point: 872.0 | PatientsSeen: 4.0
Time point: 1082.0 | PatientsSeen: 5.0
Time point: 1292.0 | PatientsSeen: 6.0
Time point: 1502.0 | PatientsSeen: 7.0
Time point: 1711.0 | PatientsSeen: 8.0
Time point: 1921.0 | PatientsSeen: 9.0
Time point: 2131.0 | PatientsSeen: 10.0
Time point: 2341.0 | PatientsSeen: 11.0
Time point: 2552.0 | PatientsSeen: 12.0
Time point: 2762.0 | PatientsSeen: 13.0
Time point: 2972.0 | PatientsSeen: 14.0
Time point: 3181.0 | PatientsSeen: 15.0
Time point: 3391.0 | PatientsSeen: 16.0
Time point: 3601.0 | PatientsSeen: 17.0
Time point: 3811.0 | PatientsSeen: 18.0
Time point: 4020.0 | PatientsSeen: 19.0
Time point: 4230.0 | PatientsSeen: 20.0
Time point: 4440.0 | PatientsSeen: 21.0
Time point: 4651.0 | PatientsSeen: 22.0
Time point: 4862.0 | PatientsSeen: 23.0
Time point: 5072.0 | PatientsSeen: 24.0
Time point: 5282.0 | PatientsSeen: 25.0
Time point: 5493.0 | PatientsSeen: 26.0
Time point: 5703.0 | PatientsSeen: 27.0
