Time point: 421.0 | correctWork: 1.0
Time point: 421.0 | stress: 2.0
Time point: 524.0 | correctWork: 2.0
Time point: 524.0 | stress: 3.0
Time point: 630.0 | correctWork: 3.0
Time point: 630.0 | stress: 4.0
Time point: 657.0 | correctWork: 4.0
Time point: 657.0 | stress: 5.0
Time point: 778.0 | correctWork: 5.0
Time point: 778.0 | stress: 6.0
Time point: 883.0 | correctWork: 6.0
Time point: 883.0 | stress: 7.0
Time point: 991.0 | correctWork: 7.0
Time point: 991.0 | stress: 8.0
Time point: 1111.0 | correctWork: 8.0
Time point: 1111.0 | stress: 9.0
Time point: 1297.0 | correctWork: 9.0
Time point: 1297.0 | stress: 10.0
Time point: 1366.0 | correctWork: 10.0
Time point: 1366.0 | stress: 11.0
Time point: 1522.0 | correctWork: 11.0
Time point: 1522.0 | stress: 12.0
Time point: 1627.0 | correctWork: 12.0
Time point: 1627.0 | stress: 13.0
Time point: 1811.0 | correctWork: 13.0
Time point: 1811.0 | stress: 14.0
Time point: 1928.0 | correctWork: 14.0
Time point: 1928.0 | stress: 15.0
Time point: 2064.0 | correctWork: 15.0
Time point: 2064.0 | stress: 16.0
Time point: 2239.0 | correctWork: 16.0
Time point: 2239.0 | stress: 17.0
Time point: 2394.0 | correctWork: 17.0
Time point: 2394.0 | stress: 18.0
Time point: 2524.0 | correctWork: 18.0
Time point: 2524.0 | stress: 19.0
Time point: 2644.0 | correctWork: 19.0
Time point: 2644.0 | stress: 20.0
Time point: 2762.0 | correctWork: 20.0
Time point: 2762.0 | stress: 21.0
