Time point: 303.0 | correctWork: 1.0
Time point: 303.0 | stress: 2.0
Time point: 431.0 | correctWork: 2.0
Time point: 431.0 | stress: 3.0
Time point: 633.0 | mistakes: 1.0
Time point: 633.0 | stress: 11.0
Time point: 718.0 | correctWork: 3.0
Time point: 718.0 | stress: 12.0
Time point: 829.0 | correctWork: 4.0
Time point: 829.0 | stress: 13.0
Time point: 952.0 | correctWork: 5.0
Time point: 952.0 | stress: 14.0
Time point: 1053.0 | mistakes: 2.0
Time point: 1053.0 | stress: 22.0
Time point: 1143.0 | mistakes: 3.0
Time point: 1143.0 | stress: 30.0
Time point: 1327.0 | correctWork: 6.0
Time point: 1327.0 | stress: 31.0
Time point: 1520.0 | mistakes: 4.0
Time point: 1520.0 | stress: 39.0
Time point: 1747.0 | mistakes: 5.0
Time point: 1747.0 | stress: 47.0
Time point: 1837.0 | mistakes: 6.0
Time point: 1837.0 | stress: 55.0
Time point: 1978.0 | correctWork: 7.0
Time point: 1978.0 | stress: 56.0
Time point: 2168.0 | correctWork: 8.0
Time point: 2168.0 | stress: 57.0
Time point: 2442.0 | correctWork: 9.0
Time point: 2442.0 | stress: 58.0
Time point: 2587.0 | correctWork: 10.0
Time point: 2587.0 | stress: 59.0
Time point: 2693.0 | correctWork: 11.0
Time point: 2693.0 | stress: 60.0
Time point: 2861.0 | mistakes: 7.0
Time point: 2861.0 | stress: 68.0
Time point: 2986.0 | correctWork: 12.0
Time point: 2986.0 | stress: 69.0
Time point: 3113.0 | correctWork: 13.0
Time point: 3113.0 | stress: 70.0
Time point: 3364.0 | mistakes: 8.0
Time point: 3364.0 | stress: 78.0
Time point: 3660.0 | correctWork: 14.0
Time point: 3660.0 | stress: 79.0
Time point: 3785.0 | mistakes: 9.0
Time point: 3785.0 | stress: 87.0
Time point: 3909.0 | mistakes: 10.0
Time point: 3909.0 | stress: 95.0
Time point: 4015.0 | mistakes: 11.0
Time point: 4015.0 | stress: 103.0
Time point: 4223.0 | correctWork: 15.0
Time point: 4223.0 | stress: 104.0
Time point: 4561.0 | correctWork: 16.0
Time point: 4561.0 | stress: 105.0
Time point: 4652.0 | correctWork: 17.0
Time point: 4652.0 | stress: 106.0
Time point: 4751.0 | correctWork: 18.0
Time point: 4751.0 | stress: 107.0
Time point: 4917.0 | correctWork: 19.0
Time point: 4917.0 | stress: 108.0
Time point: 5008.0 | correctWork: 20.0
Time point: 5008.0 | stress: 109.0
Time point: 5151.0 | correctWork: 21.0
Time point: 5151.0 | stress: 110.0
