Time point: 226.0 | PatientsSeen: 1.0
Time point: 435.0 | PatientsSeen: 2.0
Time point: 644.0 | PatientsSeen: 3.0
Time point: 854.0 | PatientsSeen: 4.0
Time point: 1063.0 | PatientsSeen: 5.0
Time point: 1272.0 | PatientsSeen: 6.0
Time point: 1480.0 | PatientsSeen: 7.0
Time point: 1690.0 | PatientsSeen: 8.0
Time point: 1901.0 | PatientsSeen: 9.0
Time point: 2112.0 | PatientsSeen: 10.0
Time point: 2322.0 | PatientsSeen: 11.0
Time point: 2531.0 | PatientsSeen: 12.0
Time point: 2740.0 | PatientsSeen: 13.0
Time point: 2950.0 | PatientsSeen: 14.0
Time point: 3158.0 | PatientsSeen: 15.0
Time point: 3368.0 | PatientsSeen: 16.0
Time point: 3578.0 | PatientsSeen: 17.0
Time point: 3788.0 | PatientsSeen: 18.0
Time point: 3997.0 | PatientsSeen: 19.0
Time point: 4207.0 | PatientsSeen: 20.0
Time point: 4416.0 | PatientsSeen: 21.0
Time point: 4626.0 | PatientsSeen: 22.0
