Time point: 470.0 | correctWork: 1.0
Time point: 470.0 | stress: 2.0
Time point: 698.0 | correctWork: 2.0
Time point: 698.0 | stress: 3.0
Time point: 785.0 | mistakes: 1.0
Time point: 785.0 | stress: 11.0
Time point: 932.0 | correctWork: 3.0
Time point: 932.0 | stress: 12.0
Time point: 1023.0 | correctWork: 4.0
Time point: 1023.0 | stress: 13.0
Time point: 1162.0 | correctWork: 5.0
Time point: 1162.0 | stress: 14.0
Time point: 1308.0 | correctWork: 6.0
Time point: 1308.0 | stress: 15.0
Time point: 1473.0 | correctWork: 7.0
Time point: 1473.0 | stress: 16.0
Time point: 1561.0 | correctWork: 8.0
Time point: 1561.0 | stress: 17.0
Time point: 1654.0 | correctWork: 9.0
Time point: 1654.0 | stress: 18.0
Time point: 1748.0 | correctWork: 10.0
Time point: 1748.0 | stress: 19.0
Time point: 1874.0 | correctWork: 11.0
Time point: 1874.0 | stress: 20.0
Time point: 1979.0 | correctWork: 12.0
Time point: 1979.0 | stress: 21.0
Time point: 2211.0 | correctWork: 13.0
Time point: 2211.0 | stress: 22.0
Time point: 2503.0 | correctWork: 14.0
Time point: 2503.0 | stress: 23.0
Time point: 2670.0 | mistakes: 2.0
Time point: 2670.0 | stress: 31.0
Time point: 2819.0 | correctWork: 15.0
Time point: 2819.0 | stress: 32.0
Time point: 3090.0 | correctWork: 16.0
Time point: 3090.0 | stress: 33.0
Time point: 3322.0 | correctWork: 17.0
Time point: 3322.0 | stress: 34.0
Time point: 3411.0 | correctWork: 18.0
Time point: 3411.0 | stress: 35.0
Time point: 3512.0 | correctWork: 19.0
Time point: 3512.0 | stress: 36.0
Time point: 3632.0 | mistakes: 3.0
Time point: 3632.0 | stress: 44.0
