Time point: 258.0 | PatientsSeen: 1.0
Time point: 466.0 | PatientsSeen: 2.0
Time point: 675.0 | PatientsSeen: 3.0
Time point: 885.0 | PatientsSeen: 4.0
Time point: 1095.0 | PatientsSeen: 5.0
Time point: 1305.0 | PatientsSeen: 6.0
Time point: 1515.0 | PatientsSeen: 7.0
Time point: 1724.0 | PatientsSeen: 8.0
Time point: 1935.0 | PatientsSeen: 9.0
Time point: 2143.0 | PatientsSeen: 10.0
Time point: 2354.0 | PatientsSeen: 11.0
Time point: 2563.0 | PatientsSeen: 12.0
Time point: 2771.0 | PatientsSeen: 13.0
Time point: 2981.0 | PatientsSeen: 14.0
