Time point: 230.0 | PatientsSeen: 1.0
Time point: 440.0 | PatientsSeen: 2.0
Time point: 650.0 | PatientsSeen: 3.0
Time point: 862.0 | PatientsSeen: 4.0
Time point: 1074.0 | PatientsSeen: 5.0
Time point: 1286.0 | PatientsSeen: 6.0
Time point: 1496.0 | PatientsSeen: 7.0
Time point: 1707.0 | PatientsSeen: 8.0
Time point: 1918.0 | PatientsSeen: 9.0
Time point: 2129.0 | PatientsSeen: 10.0
Time point: 2340.0 | PatientsSeen: 11.0
Time point: 2551.0 | PatientsSeen: 12.0
Time point: 2763.0 | PatientsSeen: 13.0
Time point: 2973.0 | PatientsSeen: 14.0
Time point: 3186.0 | PatientsSeen: 15.0
Time point: 3397.0 | PatientsSeen: 16.0
Time point: 3607.0 | PatientsSeen: 17.0
Time point: 3817.0 | PatientsSeen: 18.0
Time point: 4027.0 | PatientsSeen: 19.0
Time point: 4239.0 | PatientsSeen: 20.0
