Time point: 386.0 | correctWork: 1.0
Time point: 386.0 | stress: 2.0
Time point: 442.0 | correctWork: 2.0
Time point: 442.0 | stress: 3.0
Time point: 531.0 | correctWork: 3.0
Time point: 531.0 | stress: 4.0
Time point: 618.0 | correctWork: 4.0
Time point: 618.0 | stress: 5.0
Time point: 708.0 | correctWork: 5.0
Time point: 708.0 | stress: 6.0
Time point: 797.0 | correctWork: 6.0
Time point: 797.0 | stress: 7.0
Time point: 945.0 | correctWork: 7.0
Time point: 945.0 | stress: 8.0
Time point: 1034.0 | correctWork: 8.0
Time point: 1034.0 | stress: 9.0
Time point: 1122.0 | correctWork: 9.0
Time point: 1122.0 | stress: 10.0
Time point: 1212.0 | correctWork: 10.0
Time point: 1212.0 | stress: 11.0
Time point: 1289.0 | correctWork: 11.0
Time point: 1289.0 | stress: 12.0
Time point: 1411.0 | correctWork: 12.0
Time point: 1411.0 | stress: 13.0
Time point: 1499.0 | correctWork: 13.0
Time point: 1499.0 | stress: 14.0
Time point: 1587.0 | correctWork: 14.0
Time point: 1587.0 | stress: 15.0
Time point: 1706.0 | correctWork: 15.0
Time point: 1706.0 | stress: 16.0
Time point: 1858.0 | correctWork: 16.0
Time point: 1858.0 | stress: 17.0
Time point: 2003.0 | correctWork: 17.0
Time point: 2003.0 | stress: 18.0
Time point: 2082.0 | correctWork: 18.0
Time point: 2082.0 | stress: 19.0
Time point: 2170.0 | correctWork: 19.0
Time point: 2170.0 | stress: 20.0
Time point: 2288.0 | correctWork: 20.0
Time point: 2288.0 | stress: 21.0
Time point: 2560.0 | correctWork: 21.0
Time point: 2560.0 | stress: 22.0
Time point: 2673.0 | correctWork: 22.0
Time point: 2673.0 | stress: 23.0
Time point: 2769.0 | correctWork: 23.0
Time point: 2769.0 | stress: 24.0
Time point: 2871.0 | correctWork: 24.0
Time point: 2871.0 | stress: 25.0
Time point: 2959.0 | correctWork: 25.0
Time point: 2959.0 | stress: 26.0
Time point: 3034.0 | correctWork: 26.0
Time point: 3034.0 | stress: 27.0
Time point: 3124.0 | correctWork: 27.0
Time point: 3124.0 | stress: 28.0
Time point: 3246.0 | correctWork: 28.0
Time point: 3246.0 | stress: 29.0
Time point: 3336.0 | correctWork: 29.0
Time point: 3336.0 | stress: 30.0
Time point: 3422.0 | correctWork: 30.0
Time point: 3422.0 | stress: 31.0
Time point: 3544.0 | correctWork: 31.0
Time point: 3544.0 | stress: 32.0
