Time point: 250.0 | PatientsSeen: 1.0
Time point: 461.0 | PatientsSeen: 2.0
Time point: 671.0 | PatientsSeen: 3.0
Time point: 881.0 | PatientsSeen: 4.0
Time point: 1091.0 | PatientsSeen: 5.0
Time point: 1301.0 | PatientsSeen: 6.0
Time point: 1511.0 | PatientsSeen: 7.0
Time point: 1721.0 | PatientsSeen: 8.0
Time point: 1930.0 | PatientsSeen: 9.0
Time point: 2140.0 | PatientsSeen: 10.0
Time point: 2349.0 | PatientsSeen: 11.0
Time point: 2561.0 | PatientsSeen: 12.0
Time point: 2772.0 | PatientsSeen: 13.0
Time point: 2982.0 | PatientsSeen: 14.0
