Time point: 112.0 | PatientsSeen: 1.0
Time point: 154.0 | PatientsSeen: 2.0
Time point: 196.0 | PatientsSeen: 3.0
Time point: 238.0 | PatientsSeen: 4.0
Time point: 279.0 | PatientsSeen: 5.0
Time point: 321.0 | PatientsSeen: 6.0
Time point: 363.0 | PatientsSeen: 7.0
Time point: 404.0 | PatientsSeen: 8.0
Time point: 225.0 | PatientsSeen: 1.0
Time point: 411.0 | PatientsSeen: 2.0
Time point: 597.0 | PatientsSeen: 3.0
Time point: 783.0 | PatientsSeen: 4.0
Time point: 968.0 | PatientsSeen: 5.0
Time point: 1154.0 | PatientsSeen: 6.0
Time point: 1339.0 | PatientsSeen: 7.0
Time point: 1524.0 | PatientsSeen: 8.0
Time point: 1709.0 | PatientsSeen: 9.0
Time point: 1894.0 | PatientsSeen: 10.0
