Time point: 735.0 | PatientsSeen: 1.0
Time point: 1360.0 | PatientsSeen: 2.0
Time point: 1986.0 | PatientsSeen: 3.0
Time point: 2611.0 | PatientsSeen: 4.0
Time point: 3237.0 | PatientsSeen: 5.0
Time point: 3860.0 | PatientsSeen: 6.0
Time point: 4483.0 | PatientsSeen: 7.0
Time point: 5108.0 | PatientsSeen: 8.0
Time point: 5733.0 | PatientsSeen: 9.0
Time point: 6356.0 | PatientsSeen: 10.0
Time point: 6982.0 | PatientsSeen: 11.0
Time point: 7605.0 | PatientsSeen: 12.0
Time point: 8228.0 | PatientsSeen: 13.0
Time point: 8852.0 | PatientsSeen: 14.0
Time point: 9478.0 | PatientsSeen: 15.0
Time point: 10101.0 | PatientsSeen: 16.0
Time point: 10727.0 | PatientsSeen: 17.0
Time point: 11353.0 | PatientsSeen: 18.0
Time point: 11978.0 | PatientsSeen: 19.0
