"agentName","patientgetAliveTime"
"324",0
"295",0
"340",0
"215",0
"299",0
"346",0
"253",0
"272",0
"320",0
"329",0
"236",0
"245",0
"280",0
"334",0
"286",0
"339",0
"348",0
"237",0
"321",0
"335",0
"208",0
"328",0
"214",0
"201",0
"233",0
"210",0
"232",14040
"327",0
"229",0
"254",0
"349",0
"297",0
"278",0
"262",0
"352",0
"342",0
"250",0
"317",0
"336",0
"343",0
"234",14580
"273",0
"276",0
"289",0
"238",22080
"281",14100
"331",0
"204",0
"350",0
"246",0
"247",12420
"223",0
"199",0
"303",0
"310",0
"222",0
"315",0
"326",0
"308",0
"266",0
"311",0
"313",0
"318",0
"251",0
"202",0
"217",0
"293",0
"209",11280
"319",0
"282",0
"283",0
"242",11820
"309",0
"330",0
"305",0
"207",0
"261",0
"341",0
"256",13200
"227",0
"197",0
"296",0
"279",13200
"338",0
"212",11400
"294",0
"218",20220
"225",11880
"205",0
"265",0
"230",0
"274",13980
"243",0
"314",0
"235",0
"269",13380
"312",0
"323",0
"344",0
"200",0
"231",0
"198",0
"307",0
"288",0
"301",0
"239",0
"267",0
"275",0
"298",0
"292",0
"221",0
"271",0
"302",0
"304",0
"226",0
"255",0
"316",0
"337",0
"268",0
"332",0
"257",0
"291",0
"263",0
"228",11760
"284",0
"259",0
"220",0
"241",0
"240",11640
"345",0
"248",0
"306",0
"206",0
"219",0
"258",0
"347",0
"300",0
"351",0
"270",0
"287",0
"213",0
"322",0
"277",0
"203",0
"285",0
"260",0
"211",0
"244",13440
"216",13140
"249",0
"252",15000
"224",0
"290",0
"333",0
"264",0
"325",0
