"agentName","patientgetAliveTime"
"63",0
"84",0
"91",14100
"100",14520
"97",0
"138",0
"120",0
"59",13860
"166",0
"24",0
"30",0
"25",0
"21",0
"27",0
"101",0
"141",0
"43",0
"98",0
"40",0
"122",0
"56",0
"39",0
"76",0
"103",0
"114",0
"66",0
"50",0
"140",0
"62",11940
"74",14100
"128",0
"163",0
"104",0
"105",17880
"58",0
"70",0
"71",14580
"155",0
"129",0
"139",0
"44",0
"153",0
"52",0
"87",0
"35",0
"95",14160
"82",0
"53",0
"89",0
"28",0
"81",0
"165",0
"130",0
"51",14760
"54",14580
"94",0
"99",0
"73",0
"135",0
"164",0
"92",0
"49",14400
"75",0
"123",0
"68",14040
"60",0
"156",0
"171",0
"110",0
"31",12180
"69",0
"112",0
"42",0
"143",0
"36",19320
"26",0
"108",0
"126",0
"57",0
"86",13620
"46",0
"106",0
"34",0
"88",0
"37",0
"115",0
"168",0
"121",0
"22",0
"32",0
"144",0
"79",0
"83",0
"78",0
"65",0
"134",0
"118",0
"150",0
"96",0
"117",0
"145",0
"80",0
"125",0
"119",0
"38",11820
"45",13560
"90",0
"47",0
"64",14880
"142",0
"124",0
"116",0
"151",0
"111",0
"161",0
"41",11400
"55",0
"72",0
"93",0
"169",0
"172",0
"148",0
"160",0
"109",0
"147",0
"127",0
"102",15000
"136",0
"158",0
"33",12000
"29",0
"170",0
"167",0
"154",0
"133",0
"113",0
"61",0
"77",0
"85",0
"48",0
"146",0
"149",0
"20",0
"152",0
"132",0
"157",0
"159",0
"23",0
"67",0
"107",0
"131",0
"137",0
"162",0
