"agentName","patientgetAliveTime"
"94",4500
"126",4500
"77",1980
"208",4320
"113",4080
"59",4440
"114",1860
"237",1980
"250",1800
"92",4500
"170",3240
"119",4560
"185",4260
"141",1920
"233",1620
"160",2280
"168",2700
"81",2100
"172",3780
"251",1800
"78",1860
"118",4620
"229",1860
"86",1620
"148",4560
"187",2160
"147",4380
"205",3960
"218",1860
"144",1860
"157",5460
"174",2160
"82",1800
"70",1800
"91",4620
"243",1860
"217",4620
"247",1980
"137",1920
"173",2220
"241",4560
"75",4440
"71",4800
"181",5040
"96",2160
"106",1980
"53",2160
"68",1860
"69",4680
"211",4680
"257",1740
"212",1620
"221",3840
"84",1920
"152",1740
"252",1800
"153",4020
"150",2220
"220",1920
"138",4440
"156",4920
"129",4560
"232",3720
"140",4440
"122",1800
"263",0
"262",0
"161",2820
"105",4380
"167",5040
"128",1860
"85",1920
"235",1620
"253",3300
"198",2100
"125",1980
"104",1920
"238",5160
"87",1680
"131",2040
"259",1740
"95",4620
"225",3780
"182",4200
"142",2160
"159",4320
"50",5040
"136",4320
"169",5520
"100",1800
"133",1740
"202",4080
"76",1920
"178",2400
"83",1740
"216",1860
"135",1800
"240",1800
"163",2520
"231",1680
"151",2160
"193",1980
"111",1680
"121",4080
"245",4500
"224",1740
"48",5040
"176",2520
"184",4500
"109",1980
"199",4500
"154",2520
"219",4320
"60",5160
"215",1920
"236",2160
"162",1920
"256",1680
"194",4020
"249",1740
"166",3000
"149",1740
"213",4200
"197",4920
"97",4320
"255",0
"210",1860
"260",1980
"175",2580
"146",1860
"165",5040
"206",1860
"261",1980
"103",1860
"66",1860
"226",1860
"203",2040
"188",1920
"179",2160
"196",1980
"200",4260
"242",1680
"62",1920
"158",4140
"244",4740
"101",1800
"67",1680
"93",2280
"234",4800
"192",1980
"80",2280
"88",1860
"143",4440
"222",4440
"201",4500
"190",2100
"56",1920
"254",1740
"191",2040
"72",1680
"55",1680
"65",1920
"155",2400
"47",4560
"195",1980
"99",2220
"90",4380
"171",2400
"107",4140
"73",4800
"183",4260
"223",2160
"112",4680
"139",1860
"57",4980
"108",2340
"130",1920
"127",4560
"51",4740
"145",1680
"180",4320
"110",4020
"204",4080
"123",1920
"63",1620
"58",1800
"98",1740
"132",4440
"227",1980
"228",1920
"49",1740
"116",4260
"189",2280
"264",0
"239",1800
"120",1980
"117",1800
"134",2100
"164",2580
"64",1800
"54",1920
"74",4500
"124",4320
"115",2220
"102",1680
"246",1980
"79",1740
"248",1740
"230",1680
"214",1800
"207",1740
"52",1980
"177",2400
"209",1920
"89",1740
"61",4800
"186",1920
"258",1740
