"agentName","patientgetAliveTime"
"114",0
"143",0
"109",0
"186",0
"156",0
"158",0
"69",17340
"191",0
"32",10920
"152",0
"187",0
"185",0
"147",0
"179",0
"110",0
"90",29640
"21",8700
"74",20880
"133",0
"79",23460
"59",13740
"82",26880
"12",4620
"87",28140
"182",0
"23",7320
"193",0
"157",0
"192",0
"56",14340
"155",0
"53",13200
"161",0
"63",15960
"26",10680
"19",5940
"113",0
"180",0
"51",13020
"162",0
"62",16080
"176",0
"131",0
"140",0
"128",0
"165",0
"102",33780
"68",18780
"126",0
"20",7500
"37",11820
"71",21660
"105",34260
"149",0
"16",5400
"94",29520
"159",0
"198",0
"47",15060
"146",0
"11",3420
"189",0
"104",34020
"116",0
"118",0
"29",10800
"171",0
"122",0
"107",0
"49",13200
"200",0
"148",0
"55",13980
"203",0
"168",0
"166",0
"99",31860
"136",0
"31",11040
"188",0
"190",0
"134",0
"25",9900
"150",0
"145",0
"22",9600
"96",31200
"153",0
"163",0
"98",31740
"44",13920
"108",0
"138",0
"173",0
"154",0
"81",25860
"195",0
"170",0
"30",11700
"14",3780
"97",31380
"101",33180
"120",0
"132",0
"164",0
"15",4380
"61",15840
"58",13440
"169",0
"40",12900
"201",0
"65",18480
"167",0
"139",0
"175",0
"64",15180
"119",0
"27",9360
"183",0
"196",0
"202",0
"48",14280
"80",24240
"67",17760
"177",0
"43",13740
"135",0
"78",23580
"39",10920
"204",0
"34",10260
"127",0
"83",26040
"112",0
"93",28740
"91",26520
"117",0
"95",29400
"57",13080
"137",0
"36",11580
"115",0
"125",0
"86",25800
"18",6120
"160",0
"194",0
"28",10020
"199",0
"50",14220
"52",12480
"70",20520
"103",36000
"73",21720
"151",0
"33",11880
"60",15960
"106",35940
"130",0
"35",11700
"76",23460
"111",0
"66",17580
"124",0
"142",0
"88",27480
"24",6660
"38",10200
"92",28440
"85",25200
"174",0
"123",0
"129",0
"13",5280
"54",12180
"72",20820
"46",15960
"84",27780
"77",24480
"75",22140
"100",31440
"197",0
"41",12120
"45",15240
"141",0
"181",0
"89",27480
"172",0
"144",0
"178",0
"17",6840
"121",0
"184",0
"42",12600
"114",40080
"266",0
"143",54780
"235",0
"307",0
"308",0
"386",0
"296",0
"109",36660
"264",0
"186",85800
"249",0
"258",0
"318",0
"402",0
"243",0
"156",64080
"268",0
"158",64800
"191",88440
"280",0
"152",60660
"187",86880
"185",83760
"147",59040
"337",0
"212",0
"179",80280
"110",37680
"298",0
"353",0
"133",51300
"313",0
"334",0
"388",0
"303",0
"252",0
"182",81420
"271",0
"390",0
"299",0
"391",0
"401",0
"340",0
"293",0
"325",0
"367",0
"231",0
"352",0
"193",91800
"345",0
"260",0
"221",0
"393",0
"157",66060
"211",0
"239",0
"192",90420
"304",0
"226",0
"346",0
"155",62400
"161",67560
"229",0
"273",0
"300",0
"368",0
"113",40440
"180",82020
"347",0
"363",0
"162",67320
"176",79920
"220",0
"397",0
"131",49620
"140",54960
"128",48060
"165",71220
"400",0
"279",0
"126",47820
"297",0
"216",0
"242",0
"149",61080
"364",0
"382",0
"399",0
"159",66480
"241",0
"198",0
"205",0
"379",0
"358",0
"146",57060
"286",0
"372",0
"207",0
"189",85560
"288",0
"290",0
"116",40800
"118",43380
"230",0
"171",74880
"215",0
"244",0
"122",47280
"218",0
"107",36000
"213",0
"225",0
"200",0
"326",0
"291",0
"206",0
"265",0
"376",0
"148",58440
"219",0
"203",0
"208",0
"385",0
"228",0
"209",0
"168",72540
"166",69000
"254",0
"343",0
"234",0
"136",52500
"371",0
"329",0
"253",0
"188",87900
"190",87720
"134",50700
"150",60300
"359",0
"145",59040
"403",0
"222",0
"153",62460
"163",69000
"309",0
"362",0
"108",36240
"138",52560
"250",0
"342",0
"384",0
"173",76740
"154",63300
"259",0
"195",91320
"170",74160
"355",0
"377",0
"338",0
"246",0
"120",44760
