"agentName","patientgetAliveTime"
"2658",10320
"2716",21600
"2626",6660
"2761",0
"2650",8940
"2724",23580
"2635",5880
"2789",0
"2657",10620
"2770",7860
"2726",20280
"2748",0
"2603",5940
"2697",16200
"2682",14400
"2641",8640
"2646",8700
"2718",14580
"2647",10260
"2670",13620
"2732",22260
"2703",20520
"2684",11520
"2618",6420
"2667",11700
"2765",0
"2663",9960
"2660",11700
"2655",9120
"2691",17100
"2764",0
"2793",0
"2671",9300
"2606",6060
"2710",21000
"2745",0
"2622",6180
"2777",0
"2629",6420
"2678",14580
"2740",21960
"2775",10560
"2785",0
"2772",11040
"2642",9600
"2733",12600
"2722",17580
"2728",19620
"2768",0
"2743",0
"2753",0
"2612",6480
"2602",6540
"2623",5940
"2607",5940
"2674",9720
"2721",18540
"2621",6960
"2707",19920
"2794",0
"2747",10620
"2605",7200
"2791",0
"2643",8520
"2734",12360
"2773",0
"2693",17100
"2679",11880
"2717",21480
"2715",16200
"2797",0
"2666",9480
"2615",5820
"2692",16440
"2766",0
"2788",0
"2652",11160
"2659",10800
"2749",12060
"2802",0
"2609",6060
"2787",0
"2699",14220
"2608",6420
"2638",7560
"2664",15600
"2799",0
"2780",7860
"2628",6060
"2783",0
"2762",10200
"2720",17040
"2683",11220
"2738",14160
"2744",22860
"2688",16500
"2627",6540
"2680",15360
"2610",5880
"2757",0
"2599",6060
"2653",14460
"2672",12840
"2598",6600
"2677",13080
"2649",7080
"2630",6600
"2648",10800
"2675",10080
"2632",6180
"2624",6480
"2668",11280
"2698",15840
"2617",5880
"2714",15960
"2730",21180
"2696",14880
"2774",8640
"2796",0
"2644",12780
"2751",0
"2713",14040
"2800",0
"2631",6000
"2676",11640
"2690",16920
"2694",15900
"2739",14640
"2695",16020
"2727",15840
"2779",0
"2637",5880
"2704",16020
"2725",19980
"2600",6000
"2639",6300
"2781",0
"2771",0
"2620",10140
"2769",0
"2776",0
"2662",10140
"2613",5760
"2708",18900
"2654",7860
"2711",17940
"2619",7140
"2633",7920
"2795",0
"2729",21660
"2798",0
"2687",17340
"2752",0
"2681",16260
"2656",8580
"2712",18300
"2723",17040
"2760",0
"2636",6060
"2719",14640
"2784",0
"2651",9780
"2782",0
"2685",16860
"2614",5880
"2702",18780
"2801",0
"2625",5940
"2706",16500
"2786",0
"2634",5940
"2686",18180
"2790",0
"2669",9600
"2611",7980
"2601",6720
"2604",7080
"2755",10440
"2731",24840
"2778",0
"2758",0
"2737",22740
"2673",11460
"2701",13500
"2705",19320
"2689",15600
"2750",0
"2645",6480
"2665",14700
"2616",6120
"2763",0
"2709",15960
"2767",0
"2640",7260
"2756",11340
"2700",14040
"2792",0
"2754",0
"2661",9360
"2746",0
"2759",13200
"2741",20760
"2742",21540
"2736",20040
"2735",20460
"2761",22800
"2900",11280
"2927",13620
"2789",7200
"2921",13800
"2825",13620
"2963",0
"2748",25680
"2944",15120
"2986",0
"2958",14880
"2832",9900
"2849",7200
"2895",10140
"2992",0
"2981",0
"2870",9900
"2939",13080
"2842",11100
"2880",10800
"2837",9540
"2844",5940
"2819",10320
"2814",18360
"2907",14400
"2857",8100
"2989",0
"2872",11940
"2861",12720
"2830",7140
"2941",17820
"2962",0
"2873",9120
"2765",25200
"2804",21000
"2957",0
"2806",11520
"2764",22140
"2793",23460
"2858",10500
"2745",22860
"2777",11700
"2868",9300
"2978",0
"2897",10440
"2899",14880
"2916",11460
"2831",11760
"2954",13860
"2982",0
"2929",10920
"2953",0
"2876",11220
"2922",15420
"2990",0
"2915",30000
"2785",10620
"2938",10680
"2818",17520
"2893",10020
"2820",12180
"2946",0
"2768",23580
"2743",35220
"2834",10860
"2906",17640
"2753",24060
"2928",12360
"2854",6540
"2961",12660
"2966",0
"2974",0
"2874",11100
"2993",0
"2943",16980
"2949",12180
"2955",13380
"2885",10500
"2917",17640
"2794",24720
"2848",8220
"2903",12240
"2791",13020
"2773",25140
"2838",6780
"2934",12300
"2797",33000
"2890",9600
"2911",15420
"2945",17040
"2822",15840
"2766",25920
"2788",8940
"2823",20640
"2975",0
"2863",11940
"2950",13920
"2883",10380
"2821",9480
"2987",0
"2802",7860
"2787",9240
"2840",6000
"2852",6960
"2925",8400
"2807",11940
"2799",11880
"2956",12960
"2970",0
"2783",24420
"2833",7500
"2969",0
"2904",15780
"2952",12600
"2805",11100
"2813",19560
"2901",11580
"2920",13980
"2757",21180
"2845",6840
"2826",13140
"2843",6480
"2829",10860
"2811",18300
"2836",9720
"2909",14820
"2914",10980
"2867",8880
"2926",13380
"2808",23580
"2889",11040
"2976",0
"2951",17820
"2983",0
"2936",13380
"2871",7620
"2864",7620
"2809",20760
"2942",13500
"2924",12360
"2937",15540
