"agentName","patientgetAliveTime"
"539",1440
"520",1380
"436",1800
"529",1200
"385",1440
"467",1500
"492",1500
"421",1560
"453",1500
"542",1380
"519",0
"499",1380
"407",1200
"555",1200
"475",1320
"415",1500
"458",1500
"435",1440
"424",1380
"532",1260
"437",1440
"487",1320
"525",1440
"508",2400
"387",0
"485",1560
"518",1500
"528",1320
"545",1200
"450",1440
"502",1860
"488",1500
"512",4020
"408",1260
"569",1260
"500",1260
"410",1320
"556",1500
"412",1380
"562",1200
"496",1200
"486",1860
"509",1620
"558",1200
"575",0
"452",1500
"389",1440
"474",1440
"381",1560
"535",1500
"514",1560
"404",1500
"565",1260
"429",1380
"397",1500
"470",1440
"390",1440
"426",1380
"477",1320
"490",1440
"448",1920
"515",2040
"557",1320
"400",1440
"553",4080
"445",1500
"478",1380
"380",1500
"561",1440
"441",1380
"521",1860
"451",1260
"420",1380
"449",1260
"396",1320
"395",1260
"560",0
"517",1260
"418",0
"393",1320
"422",1500
"443",1320
"534",1440
"402",1500
"531",1500
"463",1500
"427",0
"444",1320
"554",1620
"493",1500
"571",1320
"472",1920
"384",1500
"454",1860
"388",1500
"432",0
"392",1560
"416",1500
"406",1500
"543",1320
"403",1260
"480",1260
"459",1320
"425",1380
"526",4080
"394",1320
"468",1920
"550",1440
"516",1440
"510",1620
"501",1500
"391",1380
"574",0
"378",1500
"413",1500
"505",1860
"379",1500
"442",1500
"419",1440
"405",1440
"446",1260
"533",0
"523",0
"471",1320
"495",1320
"572",1440
"546",0
"541",1320
"462",1680
"489",1680
"456",0
"423",1560
"411",1380
"440",1380
"434",1980
"573",1320
"503",1380
"428",1440
"431",1260
"552",1500
"513",1560
"564",1740
"417",1380
"570",1320
"507",1500
"460",1620
"409",1560
"548",1380
"465",1620
"544",1380
"506",1560
"481",1560
"482",1860
"530",1440
"469",0
"547",1560
"483",1320
"504",1860
"549",1500
"511",1500
"540",1260
"551",1380
"567",0
"491",1380
"568",1620
"479",1260
"466",1440
"522",1500
"524",1200
"536",1200
"383",1440
"457",1380
"464",1860
"566",1380
"476",1260
"563",1380
"484",1380
"537",1440
"527",1500
"497",1680
"414",1500
"494",1380
"439",1500
"430",1380
"455",1440
"461",3660
"386",1560
"398",1440
"399",1320
"473",1260
"401",1560
"498",1440
"447",1380
"559",2220
"382",1380
"538",0
"433",1320
"438",1380
