"agentName","patientgetAliveTime"
"52",2155
"102",1959
"60",1859
"80",4095
"104",1944
"54",2167
"58",4826
"86",1960
"118",439
"113",1639
"48",4717
"83",1818
"73",1836
"76",1969
"49",2048
"90",4238
"53",1857
"110",2030
"100",1838
"115",1279
"70",4620
"74",4392
"107",1897
"64",1910
"109",1876
"62",4641
"69",1787
"89",1850
"106",1874
"112",1819
"94",1896
"108",3259
"47",2140
"59",1776
"88",1879
"97",1788
"119",199
"87",1882
"116",979
"91",4096
"51",1831
"79",1864
"82",1847
"50",2101
"68",1963
"77",1851
"105",1799
"71",1942
"114",1459
"84",1880
"99",1841
"93",1962
"98",2055
"72",4818
"75",1954
"95",1902
"55",2141
"85",1823
"111",1922
"117",799
"63",1953
"66",1905
"120",19
"81",1974
"103",1901
"101",2029
"57",1859
"92",1960
"65",4027
"56",1288
"78",1987
"96",1822
"67",1996
"61",2110
