"agentName","patientgetAliveTime"
"88",1320
"264",1440
"90",1440
"230",1500
"119",0
"243",1500
"270",1500
"175",1440
"237",1800
"239",1560
"189",1500
"151",1260
"139",1380
"108",1380
"240",1560
"249",1320
"194",1440
"263",1500
"211",0
"210",1380
"272",1500
"100",1680
"177",1920
"206",1440
"245",1260
"204",1200
"219",0
"214",1620
"242",1560
"168",1620
"155",1380
"278",1320
"152",1440
"268",0
"134",1500
"171",1680
"223",1320
"172",1500
"143",1440
"201",1320
"221",0
"173",1200
"267",1320
"170",1500
"115",1680
"205",1380
"248",1320
"136",1260
"257",1560
"231",1680
"256",0
"179",1380
"125",1320
"101",1680
"288",1320
"118",1380
"167",1380
"128",1440
"89",1440
"137",0
"225",1320
"218",1380
"164",3660
"140",1500
"208",1800
"271",0
"261",1500
"98",1440
"112",1380
"186",1500
"224",1440
"109",1320
"149",1320
"187",1440
"104",1440
"165",1860
"203",1320
"120",1380
"157",1200
"275",1380
"160",1380
"161",1500
"266",1440
"110",3960
"213",1380
"250",1560
"99",1440
"148",1200
"227",1440
"123",1980
"207",1380
"117",1980
"255",1260
"260",1320
"114",0
"273",1200
"130",1440
"111",1320
"169",1440
"180",1380
"198",1320
"209",1260
"174",1260
"122",1260
"185",1200
"199",1380
"289",0
"193",1260
"196",1380
"191",1380
"254",1320
"92",1620
"215",1320
"195",1320
"279",1560
"233",1500
"284",1500
"281",1380
"91",1260
"247",1620
"150",1260
"212",1440
"121",1440
"94",1500
"103",1320
"200",1500
"280",1320
"262",1620
"226",1380
"287",0
"113",1500
"217",1380
"116",1380
"144",1260
"190",2040
"276",1380
"131",1500
"188",2100
"228",1560
"96",0
"234",0
"142",0
"252",0
"138",1560
"162",1440
"192",1380
"127",1560
"145",1320
"105",1440
"251",1560
"106",1260
"126",1380
"222",1380
"258",1440
"95",1560
"202",1560
"129",1500
"146",1380
"277",1980
"182",1500
"154",1260
"135",1320
"246",1500
"93",1500
"97",1440
"283",1320
"183",1440
"216",1320
"236",0
"178",1260
"259",1260
"132",1260
"238",1500
"163",1860
"181",1500
"232",1380
"133",1560
"197",1380
"166",1440
"235",1620
"147",1500
"253",1440
"282",0
"285",0
"107",1380
"153",1500
"184",1500
"158",1320
"156",1260
"290",0
"159",1320
"229",1500
"265",1200
"176",1320
"286",1680
"244",1500
"141",1680
"269",1440
"274",1320
"241",2100
"102",1320
"124",1560
"220",1920
