"agentName","patientgetAliveTime"
"1672",21180
"1593",7500
"1729",0
"1686",12480
"1683",11940
"1642",18000
"1610",6900
"1736",0
"1663",13500
"1653",9900
"1562",6660
"1581",6180
"1598",7260
"1689",14040
"1668",19260
"1664",20940
"1561",6420
"1770",0
"1604",8700
"1749",0
"1745",0
"1764",0
"1570",5820
"1629",13320
"1603",19380
"1625",12000
"1575",6000
"1748",0
"1657",12060
"1713",0
"1644",18000
"1641",21120
"1697",20640
"1709",0
"1594",9780
"1735",0
"1579",6720
"1567",6360
"1661",20220
"1573",6600
"1666",21240
"1766",0
"1754",0
"1675",13320
"1733",0
"1656",20460
"1704",21720
"1700",15660
"1615",8100
"1740",0
"1677",11280
"1765",0
"1589",6840
"1706",19680
"1694",21600
"1632",15540
"1678",11040
"1624",10560
"1674",22080
"1679",21600
"1655",21360
"1635",15480
"1703",22020
"1647",7680
"1658",21780
"1763",0
"1753",0
"1640",15840
"1612",9120
"1582",6780
"1723",0
"1744",0
"1617",14160
"1702",21360
"1734",0
"1602",5940
"1662",8280
"1716",0
"1564",6780
"1742",0
"1633",15660
"1757",0
"1605",6780
"1560",6060
"1760",0
"1614",9240
"1557",6180
"1636",6960
"1718",0
"1580",6060
"1714",22620
"1676",25200
"1708",0
"1568",6180
"1717",0
"1715",0
"1739",0
"1584",6660
"1620",9780
"1726",0
"1728",0
"1574",5820
"1756",0
"1665",25080
"1660",27480
"1769",0
"1746",0
"1681",28980
"1553",6600
"1630",13200
"1670",20640
"1571",6120
"1631",14820
"1667",23160
"1719",0
"1711",0
"1696",25980
"1572",6660
"1601",6000
"1682",25080
"1688",12540
"1607",12660
"1628",14100
"1768",0
"1737",0
"1659",9900
"1692",13200
"1743",0
"1673",10020
"1639",19440
"1586",6720
"1669",10980
"1759",0
"1767",0
"1750",0
"1626",12060
"1638",19140
"1724",0
"1693",13500
"1732",0
"1671",19740
"1618",7860
"1608",13260
"1747",0
"1577",6000
"1761",0
"1712",22500
"1595",5880
"1690",25980
"1555",6060
"1591",7200
"1646",7560
"1597",9720
"1691",16440
