"agentName","patientgetAliveTime"
"232",1920
"352",7920
"369",8700
"320",8460
"224",1920
"303",6960
"277",5520
"281",5100
"238",2100
"356",8580
"402",0
"407",0
"293",6000
"318",8880
"283",5520
"331",9720
"376",7980
"327",10080
"351",8760
"343",6960
"332",9660
"401",0
"315",8580
"328",9000
"295",5820
"290",5940
"326",9240
"340",8880
"285",6060
"396",0
"250",2100
"355",8760
"398",0
"279",4800
"225",2220
"237",2160
"357",8760
"263",3120
"335",9240
"301",6300
"362",8520
"264",3300
"265",3660
"278",5040
"217",2160
"219",2280
"287",5940
"273",4200
"298",5640
"272",4140
"344",6900
"339",8640
"227",2160
"274",4560
"395",0
"302",6000
"341",8460
"346",7500
"292",6300
"353",8460
"409",0
"388",6420
"208",1980
"259",3780
"291",6000
"383",6540
"215",2160
"296",6420
"209",2160
"405",0
"321",8580
"372",8100
"338",8400
"370",8700
"214",2040
"304",5940
"306",6300
"300",5700
"305",6840
"284",5340
"257",2640
"347",7140
"359",8580
"371",8100
"207",2340
"267",3540
"380",7440
"360",8700
"342",8460
"230",2160
"297",5160
"379",7440
"348",7440
"337",8580
"364",8880
"254",2820
"358",8880
"210",2100
"393",6240
"311",7500
"266",3360
"269",3840
"211",2040
"333",10320
"313",7800
"222",2340
"325",8940
"262",3480
"374",7860
"392",6540
"354",8460
"381",7080
"234",2280
"386",6240
"330",9540
"233",2040
"212",2160
"236",1920
"316",7800
"336",10080
"294",6720
"400",0
"242",1920
"223",2160
"216",1980
"319",7980
"367",8880
"231",1920
"270",4020
"248",2040
"361",8820
"312",6960
"221",1980
"205",2220
"310",7440
"258",3240
"276",4800
"382",7140
"249",5160
"399",0
"252",2580
"255",2820
"275",4560
"345",6960
"323",8760
"378",7440
"268",3960
"228",1920
"350",7800
"375",7920
"256",3180
"324",9540
"253",2580
"251",2160
"229",2160
"349",7740
"235",2040
"307",7140
"246",2160
"404",0
"240",2040
"244",1860
"261",3180
"299",5520
"260",3240
"245",5100
"385",6660
"391",6420
"322",9120
"368",8520
"314",7680
"282",5100
"394",6300
"213",2040
"373",8280
"390",6420
"397",0
"329",9540
"288",5760
"247",2040
"389",0
"241",1860
"384",6420
"365",8400
"271",4620
"334",9960
"286",5340
"220",2280
"206",2220
"366",8580
"226",1980
"387",6300
"243",1920
"280",5580
"408",0
"309",7020
"308",6900
"239",1980
"403",0
"363",8520
"406",0
"218",1860
"317",8220
"289",6360
"377",7560
