"agentName","patientgetAliveTime"
"143",17280
"244",0
"89",5880
"115",7860
"149",12840
"73",5940
"127",25500
"83",6420
"241",0
"186",24900
"49",7440
"56",10020
"174",18420
"168",22380
"215",12660
"155",18060
"202",0
"208",10200
"98",8820
"151",17640
"100",8700
"146",17580
"231",0
"63",7260
"228",11400
"237",0
"94",7260
"216",0
"194",0
"60",6120
"53",6060
"62",6600
"182",23160
"163",23640
"176",25020
"177",10800
"64",6480
"122",11520
"191",9660
"251",0
"77",6840
"197",8880
"69",6000
"160",9000
"114",10800
"116",10920
"153",19860
"55",6720
"179",9540
"190",0
"180",20100
"99",9600
"204",0
"144",11520
"254",0
"125",7860
"59",6000
"224",0
"238",0
"81",6060
"213",12240
"159",19680
"170",25020
"235",0
"47",8280
"152",14580
"247",0
"130",18420
"166",9840
"138",12240
"132",11100
"79",5820
"109",8820
"232",9840
"113",11220
"108",6780
"173",10440
"154",9180
"201",0
"57",6960
"217",9420
"234",8400
"131",16800
"88",10740
"80",6840
"218",0
"167",25260
"66",9000
"175",19020
"85",5880
"117",10620
"206",0
"50",6060
"133",10560
"95",6060
"207",12900
"211",9540
"123",11040
"226",0
"178",20400
"158",22260
"68",7680
"222",0
"61",10260
"82",7320
"198",10860
"74",6480
"164",8700
"227",0
"76",6480
"249",0
"70",5880
"188",8760
"139",10800
"52",6600
"101",12480
"157",24240
"150",14700
"135",14520
"221",10320
"185",22080
"203",0
"223",9900
"162",12360
"119",12720
"148",15540
"214",0
"105",10560
"219",0
"75",5820
"189",0
"129",10800
"165",19680
"220",0
"205",10680
"193",10020
"141",10920
"137",15660
"184",23280
"236",0
"71",5940
"172",10740
"161",11520
"102",10500
"183",10440
"107",11340
"248",0
"111",11520
"128",10080
"121",13800
"239",0
"84",7320
"209",0
"97",9660
"192",0
"195",0
"142",13200
"110",9600
"147",21780
"90",6840
"96",6120
"92",8880
"103",7920
"104",10140
"181",24600
"118",10920
"93",10440
"210",0
"242",0
"187",9600
"78",6540
"169",24480
"253",0
"200",0
"67",5880
"136",11820
"156",20400
"91",10800
"212",0
"250",0
"240",0
"252",0
"112",9720
"233",0
"245",0
"171",13800
"51",9420
"140",10560
"58",6720
"106",11580
"120",8940
"86",5940
"225",0
"124",10380
"72",6000
"126",7680
"48",6120
"196",0
"229",0
"54",8880
"243",0
"65",6360
"134",12180
"230",9480
"87",7020
"199",0
"145",12000
"246",0
"244",9780
"336",16200
"343",17820
"362",11880
"308",6780
"270",10380
"359",24540
"386",22500
"267",14580
"418",0
"311",7620
"326",13800
"241",7920
"373",14580
"411",0
"387",12240
"302",6900
"395",18660
"290",6540
"325",13500
"446",0
"294",6480
"344",22320
"350",21060
"375",31320
"363",22020
"281",7260
"401",13320
"456",0
"202",25320
"388",11280
"304",15540
"332",19140
"381",16980
"345",18780
"265",17940
"334",15900
"374",15540
"231",27120
"356",12300
"319",15540
"454",0
"365",11580
"237",22800
"216",25140
"256",9540
"287",6420
"268",11880
"286",6240
"194",27120
"295",6540
"393",14520
"309",10020
"262",20100
"449",0
"320",9300
"251",24300
"328",14400
"285",6060
"421",0
"280",7080
"284",7080
"301",7920
"450",0
"260",7200
"322",13800
"415",0
"408",16260
"190",24360
"441",0
"204",25620
"312",7800
"321",10920
"254",9360
"337",20100
"355",21600
"224",23940
"238",22620
"303",6240
"436",0
"377",27420
"235",24660
"370",17400
"247",23400
"397",0
"378",16140
"404",0
"347",10260
"391",22380
"392",22440
"341",9660
"358",21300
"407",15780
"298",7200
"283",7440
"307",8340
"372",28860
"396",0
"439",0
"316",8400
"380",17460
"389",15840
"279",8040
"330",14040
"305",12060
"201",25560
"403",14220
"342",17460
"382",18840
"435",0
"452",0
"357",10800
"218",23280
"310",10020
"333",13620
"371",13200
"416",0
"206",24480
"417",0
"296",7260
"300",10560
"226",24240
"297",6960
"455",0
"222",24240
"318",14700
"353",29640
"448",0
"338",17580
"299",6780
"419",13980
"443",0
"360",23040
"426",0
"227",23880
"349",10140
"400",0
"399",0
"249",23820
"346",11280
"420",0
"432",0
"410",0
"273",8820
"327",14640
"255",13920
"422",0
"385",29700
"275",7920
"425",0
"291",9300
"329",16740
"335",17520
"278",7800
"369",26040
"440",0
"367",22740
"203",25860
"398",21480
"214",25260
"258",17580
"219",26880
"263",10440
"331",14220
"189",24540
"339",20100
"354",22080
"427",0
"314",11460
"317",11880
"269",14280
"271",15300
"220",24240
"259",17340
"236",23520
"313",10140
"437",0
"383",25200
"282",8760
"442",0
"429",0
"445",0
"264",12720
"406",12300
"248",25560
"272",15240
"340",17580
"444",0
"239",26820
"209",24480
"192",24060
"292",9120
"434",0
"195",27360
"348",23040
"414",0
"261",20040
"266",10980
"447",0
"438",0
