"agentName","patientgetAliveTime"
"1755",0
"1641",11220
"1794",0
"1603",6240
"1637",6000
"1785",0
"1633",5820
"1727",25920
"1778",0
"1604",6600
"1669",10860
"1631",8160
"1774",0
"1639",6420
"1685",12240
"1712",17460
"1739",18060
"1767",0
"1718",26880
"1786",0
"1738",23760
"1804",0
"1620",7260
"1636",7320
"1693",15540
"1614",5940
"1660",10680
"1679",13800
"1709",20100
"1656",10620
"1779",0
"1698",17880
"1790",0
"1619",6780
"1791",0
"1643",6180
"1736",16020
"1668",9840
"1680",11940
"1673",10440
"1608",6840
"1772",0
"1766",19320
"1729",16980
"1788",0
"1651",11520
"1615",6780
"1782",0
"1787",0
"1607",6240
"1694",21420
"1792",0
"1795",0
"1697",14820
"1646",6060
"1701",15960
"1629",5880
"1773",0
"1683",13020
"1702",19980
"1659",7320
"1760",0
"1706",18360
"1754",0
"1690",14700
"1789",0
"1711",18600
"1749",0
"1695",16680
"1674",15120
"1676",13920
"1768",0
"1713",27240
"1715",21960
"1684",13380
"1705",18180
"1708",20160
"1602",5820
"1691",17460
"1630",5760
"1719",21780
"1737",16320
"1801",0
"1599",10680
"1621",5880
"1642",6660
"1771",0
"1650",7200
"1716",23040
"1805",0
"1721",22740
"1762",0
"1699",17640
"1601",6480
"1707",19200
"1723",25920
"1758",19920
"1666",8460
"1775",0
"1797",0
"1732",14520
"1600",6300
"1653",10560
"1765",0
"1611",6780
"1662",7980
"1703",18840
"1776",0
"1594",5820
"1728",19140
"1605",7020
"1612",5760
"1681",14520
"1751",24060
"1784",0
"1717",27420
"1692",15360
"1769",0
"1800",0
"1632",10140
"1733",22080
"1618",6540
"1645",6000
"1746",21000
"1606",6000
"1764",0
"1740",20520
"1735",23880
"1803",0
"1731",22140
"1780",0
"1670",9840
"1628",6660
"1743",0
"1783",0
"1798",0
"1689",14160
"1802",0
"1654",6660
"1640",10320
"1598",7380
"1595",6180
"1734",26700
"1593",6960
"1672",11640
"1759",0
"1744",23340
"1635",10740
"1597",6900
"1644",6360
"1747",18180
"1626",6600
"1677",12780
"1742",19740
"1686",13140
"1753",0
"1700",14100
"1748",23040
"1714",22620
"1704",19980
"1756",0
"1720",25200
"1757",20340
"1799",0
"1688",11400
"1657",8700
"1696",15420
"1617",6600
"1649",9780
"1596",7380
"1752",0
"1750",22980
"1781",0
"1761",21900
"1682",13440
"1624",7320
"1661",10560
"1763",0
"1687",13200
"1638",10860
"1648",6540
"1710",20820
"1591",7500
"1796",0
"1655",10020
"1726",17640
"1793",0
"1664",10560
"1616",12480
"1730",20760
"1671",13680
"1625",6000
"1609",6240
"1622",6480
"1613",6720
"1592",6660
"1647",7140
"1658",8400
"1663",11400
"1675",11940
"1722",24480
"1678",14700
"1627",6720
"1777",0
"1652",9900
"1665",11580
"1725",16860
"1634",5760
"1610",6840
"1724",23700
"1623",5820
"1667",13680
"1741",19680
"1770",0
"1745",17340
"1884",20640
"1755",25320
"1872",11340
"1794",26640
"1821",17100
"1925",17100
"1955",22140
"1813",18600
"1912",33480
"1785",26820
"1902",17160
"1778",18060
"1774",26580
"1882",13200
"1913",20040
"1988",0
"1806",24300
"1915",16500
"1767",26100
"1786",26880
"1812",20880
"1992",0
"1832",10380
"1979",0
"1852",6360
"1804",21540
"1817",16860
"2000",0
"1779",31680
"1896",14520
"1935",16200
"1938",15960
"1790",26880
"1809",15240
"1791",26460
"1929",17400
"1837",9540
"1863",11880
"1825",15840
"1772",29160
"1822",18240
"1881",13440
"1952",22020
"1991",0
"1918",15780
"1941",16920
"1939",18240
"1788",25980
"1894",14280
"2003",0
"1901",13680
"2006",0
"1934",12480
"1815",14700
"1782",27000
"1787",26880
"1942",18780
"1900",12720
"1962",15960
"1792",30000
"1855",10620
"1924",8940
"1795",27540
"1954",19200
"1944",18120
"1908",20460
"1807",8580
"2011",0
"1773",25620
"1820",18300
"1917",18060
"1971",0
"1875",13620
"1951",0
"1928",12960
"1824",17760
"1906",19620
"1831",10380
"1964",0
"1760",30300
"1911",18420
"2005",0
"1834",9720
"1754",27000
"1838",11580
"1871",13320
"1789",26940
"1749",26640
"1905",18180
"1999",0
"1869",12960
"1910",17340
"1768",26040
"1921",17580
"1974",0
"1827",12960
"2002",0
"1973",0
"2007",0
"1840",6060
"1897",9300
"1801",25560
"1860",12900
"1771",28980
"1873",12660
"1990",0
"1948",15600
"1805",24480
"1976",0
"1927",12540
"1762",26820
"1889",10500
"1891",8880
"1950",20220
"1856",9540
"1775",26460
"1989",0
"1866",9960
"1797",17700
"1826",13680
"1835",9600
"1844",7200
"1980",0
"1765",25740
"1877",13800
"1839",7920
"1776",28380
"1963",16380
"1849",7440
"1959",20940
"1981",0
"1784",29820
"1769",26700
"1800",16020
"1845",7020
"1854",10080
"1865",8760
"1764",30180
"1803",14940
"1836",9000
"1888",19440
"1972",0
"1780",28080
"1851",7440
"1808",15420
"1957",0
"1743",28440
"1983",0
"1783",18480
"1893",16800
"1798",26160
"1892",10140
"1987",0
"1932",13800
"1802",22320
"1880",13440
"1996",0
"1994",0
"1977",0
"1931",14460
"1759",25680
"1956",0
"1998",0
"1867",10440
"1828",11820
"1975",0
"1876",10920
"1878",11400
"1868",16080
"1886",19080
"1961",0
"1953",20160
"1968",0
"1819",16320
"1753",23760
"1857",11760
"1756",24540
"1799",16800
"1859",13260
"1904",17700
"1960",19380
"1887",15720
"1853",7500
"1943",18120
"1916",15060
"1969",0
"2004",0
"1922",17820
"1982",0
"1947",16080
"1923",15360
"1985",0
"1752",24420
"1781",16200
"1850",9540
"1810",18540
"1870",12960
"1978",0
"1909",16560
"1883",13560
"1967",0
"1899",20400
"1861",13860
"1986",0
"1966",0
"1946",14640
"1970",0
"2001",0
"1763",26520
"1848",10020
"1997",0
"1843",5880
"2008",0
"1829",9120
"1936",20040
"1846",5940
"1847",6840
"1796",13920
"1937",10980
"1945",19560
"2009",0
"1841",7800
"1816",16380
"1793",26880
"1874",8880
"1919",14280
"1926",13680
"1933",13020
"1814",15900
"1907",15720
"1864",10980
"1914",14820
"1811",15180
"1903",17400
"1858",8220
"1920",19980
"1898",20100
"2010",0
"1830",11880
"1895",13980
"1879",6960
"1930",18840
"1833",9900
"1984",0
"1777",30300
"1958",0
"1823",15780
"1965",0
"1885",13260
"1940",17280
"1818",15900
"1842",5880
"1862",10440
"1993",0
"1770",23760
"1995",0
"1890",15180
"1949",17340
"2055",6900
"2150",19920
