"agentName","patientgetAliveTime"
"103",0
"43",7560
"154",0
"29",14580
"65",32340
"69",11040
"31",20340
"89",0
"84",0
"74",38520
"91",0
"61",11520
"97",0
"109",29460
"63",28740
"133",0
"146",0
"153",0
"157",0
"160",0
"75",39780
"27",21300
"137",0
"51",19140
"169",0
"34",4620
"47",31320
"49",18540
"164",0
"72",11400
"139",0
"135",0
"46",8520
"57",28500
"150",0
"138",0
"56",11220
"94",18420
"124",0
"71",36840
"88",0
"117",0
"128",0
"122",0
"82",0
"54",27600
"36",20280
"136",0
"53",10500
"44",30000
"112",0
"32",4560
"86",13560
"105",0
"129",0
"64",31980
"163",0
"38",22680
"81",0
"104",25320
"113",0
"55",28080
"130",0
"162",0
"143",0
"35",16320
"45",18180
"92",18360
"125",0
"21",12720
"23",11700
"108",0
"148",0
"156",0
"132",0
"66",34200
"141",0
"116",0
"120",0
"60",29820
"100",21000
"99",0
"110",0
"22",11880
"24",13140
"83",12720
"118",0
"93",0
"37",7380
"142",0
"95",0
"134",0
"159",0
"48",33840
"126",0
"40",15240
"149",0
"50",8460
"96",0
"114",27720
"158",0
"25",14100
"33",13140
"62",30240
"59",28800
"41",7140
"170",0
"147",0
"52",25200
"101",0
"111",31680
"39",25680
"90",15480
"76",12000
"68",34560
"123",0
"106",0
"73",37200
"119",0
"28",12720
"121",0
"58",10680
"171",0
"20",13680
"79",0
"80",11700
"167",0
"127",0
"165",0
"67",9960
"144",0
"77",42240
"70",35340
"131",0
"115",0
"151",0
"145",0
"166",0
"26",14700
"85",0
"155",0
"140",0
"168",0
"78",42660
"102",23340
"42",17520
"87",0
"98",31080
"152",0
"107",27420
"161",0
"30",15720
